Node 	5584 (a: 	2931) 	Degree 	14 (	14) match with a_node 	2931 (deg 	14): 	0.0030496 (No. 	1, score 	0.0030496/0.0030496)
Node 	959 (a: 	4478) 	Degree 	7 (	7) match with a_node 	4478 (deg 	7): 	0.00304959 (No. 	1, score 	0.00304959/0.00304959)
Node 	8022 (a: 	3128) 	Degree 	8 (	8) match with a_node 	3128 (deg 	8): 	0.00304926 (No. 	1, score 	0.00304926/0.00304926)
Node 	1289 (a: 	2607) 	Degree 	8 (	8) match with a_node 	2607 (deg 	8): 	0.00304923 (No. 	1, score 	0.00304923/0.00304923)
Node 	7671 (a: 	323) 	Degree 	18 (	18) match with a_node 	323 (deg 	18): 	0.00304919 (No. 	1, score 	0.00304919/0.00304919)
Node 	815 (a: 	5929) 	Degree 	11 (	11) match with a_node 	5929 (deg 	11): 	0.00304762 (No. 	1, score 	0.00304762/0.00304762)
Node 	9300 (a: 	2721) 	Degree 	12 (	12) match with a_node 	2721 (deg 	12): 	0.00304675 (No. 	1, score 	0.00304675/0.00304675)
Node 	422 (a: 	422) 	Degree 	8 (	8) match with a_node 	422 (deg 	8): 	0.00304489 (No. 	1, score 	0.00304489/0.00304489)
Node 	1323 (a: 	890) 	Degree 	8 (	8) match with a_node 	890 (deg 	8): 	0.00304213 (No. 	1, score 	0.00304213/0.00304213)
Node 	7348 (a: 	2327) 	Degree 	10 (	10) match with a_node 	2327 (deg 	10): 	0.00303983 (No. 	1, score 	0.00303983/0.00303983)
Node 	250 (a: 	6341) 	Degree 	10 (	10) match with a_node 	6341 (deg 	10): 	0.00303976 (No. 	1, score 	0.00303976/0.00303976)
Node 	5450 (a: 	9761) 	Degree 	2 (	2) match with a_node 	9761 (deg 	2): 	0.00303937 (No. 	1, score 	0.00303937/0.00303937)
Node 	5307 (a: 	5281) 	Degree 	6 (	6) match with a_node 	5281 (deg 	6): 	0.00303857 (No. 	1, score 	0.00303857/0.00303857)
Node 	3187 (a: 	2720) 	Degree 	20 (	20) match with a_node 	2720 (deg 	20): 	0.00303773 (No. 	1, score 	0.00303773/0.00303773)
Node 	1340 (a: 	765) 	Degree 	7 (	7) match with a_node 	765 (deg 	7): 	0.00303581 (No. 	1, score 	0.00303581/0.00303581)
Node 	193 (a: 	7762) 	Degree 	10 (	10) match with a_node 	7762 (deg 	10): 	0.00303577 (No. 	1, score 	0.00303577/0.00303577)
Node 	5946 (a: 	5766) 	Degree 	10 (	10) match with a_node 	5766 (deg 	10): 	0.00303513 (No. 	1, score 	0.00303513/0.00303513)
Node 	5226 (a: 	3390) 	Degree 	18 (	18) match with a_node 	3390 (deg 	18): 	0.00303311 (No. 	1, score 	0.00303311/0.00303311)
Node 	760 (a: 	760) 	Degree 	8 (	8) match with a_node 	760 (deg 	8): 	0.00303286 (No. 	1, score 	0.00303286/0.00303286)
Node 	1258 (a: 	6222) 	Degree 	6 (	6) match with a_node 	6222 (deg 	6): 	0.00303147 (No. 	1, score 	0.00303147/0.00303147)
Node 	7108 (a: 	5645) 	Degree 	4 (	4) match with a_node 	5645 (deg 	4): 	0.00302778 (No. 	1, score 	0.00302778/0.00302778)
Node 	6845 (a: 	6845) 	Degree 	11 (	11) match with a_node 	6845 (deg 	11): 	0.00302663 (No. 	1, score 	0.00302663/0.00302663)
Node 	8154 (a: 	8154) 	Degree 	16 (	16) match with a_node 	8154 (deg 	16): 	0.00302509 (No. 	1, score 	0.00302509/0.00302509)
Node 	9580 (a: 	9315) 	Degree 	11 (	11) match with a_node 	9315 (deg 	11): 	0.00302405 (No. 	1, score 	0.00302405/0.00302405)
Node 	5124 (a: 	5116) 	Degree 	26 (	26) match with a_node 	5116 (deg 	26): 	0.00302312 (No. 	1, score 	0.00302312/0.00302312)
Node 	8465 (a: 	4168) 	Degree 	11 (	11) match with a_node 	4168 (deg 	11): 	0.00302131 (No. 	1, score 	0.00302131/0.00302131)
Node 	1235 (a: 	2239) 	Degree 	8 (	8) match with a_node 	2239 (deg 	8): 	0.00301814 (No. 	1, score 	0.00301814/0.00301814)
Node 	6236 (a: 	8410) 	Degree 	5 (	5) match with a_node 	8410 (deg 	5): 	0.00301789 (No. 	1, score 	0.00301789/0.00301789)
Node 	8008 (a: 	9884) 	Degree 	5 (	5) match with a_node 	9884 (deg 	5): 	0.00301709 (No. 	1, score 	0.00301709/0.00301709)
Node 	1211 (a: 	1211) 	Degree 	6 (	6) match with a_node 	1211 (deg 	6): 	0.00301707 (No. 	1, score 	0.00301707/0.00301707)
Node 	8901 (a: 	5066) 	Degree 	3 (	3) match with a_node 	5066 (deg 	3): 	0.00301339 (No. 	1, score 	0.00301339/0.00301339)
Node 	9041 (a: 	3397) 	Degree 	7 (	7) match with a_node 	3397 (deg 	7): 	0.00301246 (No. 	1, score 	0.00301246/0.00301246)
Node 	8004 (a: 	7211) 	Degree 	9 (	9) match with a_node 	7211 (deg 	9): 	0.00301195 (No. 	1, score 	0.00301195/0.00301195)
Node 	7558 (a: 	565) 	Degree 	7 (	7) match with a_node 	565 (deg 	7): 	0.00301095 (No. 	1, score 	0.00301095/0.00301095)
Node 	8031 (a: 	7388) 	Degree 	12 (	12) match with a_node 	7388 (deg 	12): 	0.00300978 (No. 	1, score 	0.00300978/0.00300978)
Node 	7972 (a: 	3193) 	Degree 	3 (	3) match with a_node 	3193 (deg 	3): 	0.00300948 (No. 	1, score 	0.00300948/0.00300948)
Node 	4542 (a: 	4781) 	Degree 	8 (	8) match with a_node 	4781 (deg 	8): 	0.00300751 (No. 	1, score 	0.00300751/0.00300751)
Node 	7565 (a: 	7175) 	Degree 	16 (	16) match with a_node 	7175 (deg 	16): 	0.00300687 (No. 	1, score 	0.00300687/0.00300687)
Node 	5955 (a: 	5913) 	Degree 	7 (	7) match with a_node 	5913 (deg 	7): 	0.00300541 (No. 	1, score 	0.00300541/0.00300541)
Node 	5016 (a: 	4335) 	Degree 	24 (	24) match with a_node 	4335 (deg 	24): 	0.00300437 (No. 	1, score 	0.00300437/0.00300437)
Node 	1184 (a: 	2800) 	Degree 	12 (	12) match with a_node 	2800 (deg 	12): 	0.00300296 (No. 	1, score 	0.00300296/0.00300296)
Node 	6769 (a: 	5138) 	Degree 	19 (	19) match with a_node 	5138 (deg 	19): 	0.00300236 (No. 	1, score 	0.00300236/0.00300236)
Node 	3731 (a: 	4047) 	Degree 	15 (	15) match with a_node 	4047 (deg 	15): 	0.00300171 (No. 	1, score 	0.00300171/0.00300171)
Node 	7265 (a: 	8948) 	Degree 	12 (	12) match with a_node 	8948 (deg 	12): 	0.00299994 (No. 	1, score 	0.00299994/0.00299994)
Node 	821 (a: 	4817) 	Degree 	19 (	19) match with a_node 	4817 (deg 	19): 	0.00299819 (No. 	1, score 	0.00299819/0.00299819)
Node 	4918 (a: 	1906) 	Degree 	12 (	12) match with a_node 	1906 (deg 	12): 	0.00299671 (No. 	1, score 	0.00299671/0.00299671)
Node 	8959 (a: 	1392) 	Degree 	10 (	10) match with a_node 	1392 (deg 	10): 	0.0029956 (No. 	1, score 	0.0029956/0.0029956)
Node 	1039 (a: 	1547) 	Degree 	11 (	11) match with a_node 	1547 (deg 	11): 	0.00299153 (No. 	1, score 	0.00299153/0.00299153)
Node 	9642 (a: 	9642) 	Degree 	5 (	5) match with a_node 	9642 (deg 	5): 	0.00298766 (No. 	1, score 	0.00298766/0.00298766)
Node 	1078 (a: 	6773) 	Degree 	6 (	6) match with a_node 	6773 (deg 	6): 	0.00298688 (No. 	1, score 	0.00298688/0.00298688)
Node 	450 (a: 	5842) 	Degree 	10 (	10) match with a_node 	5842 (deg 	10): 	0.00298425 (No. 	1, score 	0.00298425/0.00298425)
Node 	16 (a: 	2909) 	Degree 	26 (	26) match with a_node 	2909 (deg 	26): 	0.00298417 (No. 	1, score 	0.00298417/0.00298417)
Node 	7758 (a: 	7360) 	Degree 	10 (	10) match with a_node 	7360 (deg 	10): 	0.00298367 (No. 	1, score 	0.00298367/0.00298367)
Node 	4176 (a: 	5303) 	Degree 	5 (	5) match with a_node 	5303 (deg 	5): 	0.00298342 (No. 	1, score 	0.00298342/0.00298342)
Node 	7581 (a: 	3669) 	Degree 	9 (	9) match with a_node 	3669 (deg 	9): 	0.00297992 (No. 	1, score 	0.00297992/0.00297992)
Node 	9161 (a: 	7412) 	Degree 	15 (	15) match with a_node 	7412 (deg 	15): 	0.00297857 (No. 	1, score 	0.00297857/0.00297857)
Node 	8839 (a: 	1938) 	Degree 	4 (	4) match with a_node 	1938 (deg 	4): 	0.00297764 (No. 	1, score 	0.00297764/0.00297764)
Node 	650 (a: 	5704) 	Degree 	10 (	10) match with a_node 	5704 (deg 	10): 	0.00297764 (No. 	1, score 	0.00297764/0.00297764)
Node 	4946 (a: 	4276) 	Degree 	24 (	24) match with a_node 	4276 (deg 	24): 	0.00297683 (No. 	1, score 	0.00297683/0.00297683)
Node 	9051 (a: 	9051) 	Degree 	5 (	5) match with a_node 	9051 (deg 	5): 	0.00297476 (No. 	1, score 	0.00297476/0.00297476)
Node 	7340 (a: 	9038) 	Degree 	6 (	6) match with a_node 	9038 (deg 	6): 	0.00297323 (No. 	1, score 	0.00297323/0.00297323)
Node 	5174 (a: 	9284) 	Degree 	22 (	22) match with a_node 	9284 (deg 	22): 	0.0029726 (No. 	1, score 	0.0029726/0.0029726)
Node 	654 (a: 	9549) 	Degree 	6 (	6) match with a_node 	9549 (deg 	6): 	0.00297146 (No. 	1, score 	0.00297146/0.00297146)
Node 	3625 (a: 	4324) 	Degree 	13 (	13) match with a_node 	4324 (deg 	13): 	0.00297095 (No. 	1, score 	0.00297095/0.00297095)
Node 	7958 (a: 	4042) 	Degree 	14 (	14) match with a_node 	4042 (deg 	14): 	0.00296706 (No. 	1, score 	0.00296706/0.00296706)
Node 	4505 (a: 	8276) 	Degree 	6 (	6) match with a_node 	8276 (deg 	6): 	0.00296618 (No. 	1, score 	0.00296618/0.00296618)
Node 	2456 (a: 	1068) 	Degree 	21 (	21) match with a_node 	1068 (deg 	21): 	0.00296485 (No. 	1, score 	0.00296485/0.00296485)
Node 	6880 (a: 	2337) 	Degree 	17 (	17) match with a_node 	2337 (deg 	17): 	0.00296455 (No. 	1, score 	0.00296455/0.00296455)
Node 	1234 (a: 	4367) 	Degree 	7 (	7) match with a_node 	4367 (deg 	7): 	0.0029635 (No. 	1, score 	0.0029635/0.0029635)
Node 	5758 (a: 	5649) 	Degree 	11 (	11) match with a_node 	5649 (deg 	11): 	0.00296307 (No. 	1, score 	0.00296307/0.00296307)
Node 	3952 (a: 	3952) 	Degree 	4 (	4) match with a_node 	3952 (deg 	4): 	0.00295631 (No. 	1, score 	0.00295631/0.00295631)
Node 	8436 (a: 	9048) 	Degree 	11 (	11) match with a_node 	9048 (deg 	11): 	0.0029531 (No. 	1, score 	0.0029531/0.0029531)
Node 	7869 (a: 	7869) 	Degree 	8 (	8) match with a_node 	7869 (deg 	8): 	0.002953 (No. 	1, score 	0.002953/0.002953)
Node 	7890 (a: 	6176) 	Degree 	4 (	4) match with a_node 	6176 (deg 	4): 	0.00295259 (No. 	1, score 	0.00295259/0.00295259)
Node 	7634 (a: 	9182) 	Degree 	28 (	28) match with a_node 	9182 (deg 	28): 	0.00295051 (No. 	1, score 	0.00295051/0.00295051)
Node 	5192 (a: 	7633) 	Degree 	24 (	24) match with a_node 	7633 (deg 	24): 	0.00294767 (No. 	1, score 	0.00294767/0.00294767)
Node 	5922 (a: 	9269) 	Degree 	12 (	12) match with a_node 	9269 (deg 	12): 	0.00294449 (No. 	1, score 	0.00294449/0.00294449)
Node 	1266 (a: 	3324) 	Degree 	6 (	6) match with a_node 	3324 (deg 	6): 	0.00294443 (No. 	1, score 	0.00294443/0.00294443)
Node 	6580 (a: 	1933) 	Degree 	3 (	3) match with a_node 	1933 (deg 	3): 	0.00294409 (No. 	1, score 	0.00294409/0.00294409)
Node 	6290 (a: 	8895) 	Degree 	6 (	6) match with a_node 	8895 (deg 	6): 	0.00294217 (No. 	1, score 	0.00294217/0.00294217)
Node 	1049 (a: 	5721) 	Degree 	12 (	12) match with a_node 	5721 (deg 	12): 	0.00294096 (No. 	1, score 	0.00294096/0.00294096)
Node 	7327 (a: 	2867) 	Degree 	5 (	5) match with a_node 	2867 (deg 	5): 	0.00294091 (No. 	1, score 	0.00294091/0.00294091)
Node 	4571 (a: 	1275) 	Degree 	10 (	10) match with a_node 	1275 (deg 	10): 	0.00294043 (No. 	1, score 	0.00294043/0.00294043)
Node 	764 (a: 	4659) 	Degree 	8 (	8) match with a_node 	4659 (deg 	8): 	0.00293907 (No. 	1, score 	0.00293907/0.00293907)
Node 	4695 (a: 	5692) 	Degree 	9 (	9) match with a_node 	5692 (deg 	9): 	0.00293824 (No. 	1, score 	0.00293824/0.00293824)
Node 	7807 (a: 	4821) 	Degree 	8 (	8) match with a_node 	4821 (deg 	8): 	0.00293453 (No. 	1, score 	0.00293453/0.00293453)
Node 	6432 (a: 	4836) 	Degree 	16 (	16) match with a_node 	4836 (deg 	16): 	0.00293336 (No. 	1, score 	0.00293336/0.00293336)
Node 	3300 (a: 	845) 	Degree 	4 (	4) match with a_node 	845 (deg 	4): 	0.00293254 (No. 	1, score 	0.00293254/0.00293254)
Node 	3160 (a: 	8377) 	Degree 	15 (	15) match with a_node 	8377 (deg 	15): 	0.00293235 (No. 	1, score 	0.00293235/0.00293235)
Node 	8450 (a: 	2676) 	Degree 	5 (	5) match with a_node 	2676 (deg 	5): 	0.00293234 (No. 	1, score 	0.00293234/0.00293234)
Node 	6419 (a: 	546) 	Degree 	33 (	33) match with a_node 	546 (deg 	33): 	0.00293173 (No. 	1, score 	0.00293173/0.00293173)
Node 	903 (a: 	6367) 	Degree 	8 (	8) match with a_node 	6367 (deg 	8): 	0.00293164 (No. 	1, score 	0.00293164/0.00293164)
Node 	7224 (a: 	5422) 	Degree 	7 (	7) match with a_node 	5422 (deg 	7): 	0.00293144 (No. 	1, score 	0.00293144/0.00293144)
Node 	7409 (a: 	3822) 	Degree 	11 (	11) match with a_node 	3822 (deg 	11): 	0.00293003 (No. 	1, score 	0.00293003/0.00293003)
Node 	6750 (a: 	9845) 	Degree 	18 (	18) match with a_node 	9845 (deg 	18): 	0.00292914 (No. 	1, score 	0.00292914/0.00292914)
Node 	8249 (a: 	6570) 	Degree 	17 (	17) match with a_node 	6570 (deg 	17): 	0.00292688 (No. 	1, score 	0.00292688/0.00292688)
Node 	808 (a: 	808) 	Degree 	10 (	10) match with a_node 	808 (deg 	10): 	0.002926 (No. 	1, score 	0.002926/0.002926)
@@@	Node 	1348 (a: 	8396) 	Degree 	7 (	7) match with a_node 	9513 (deg 	7): 	0.00292515 (No. 	1, score 	0.00292515/0.00292515)
@@@	Node 	1390 (a: 	9513) 	Degree 	7 (	7) match with a_node 	8396 (deg 	7): 	0.00292515 (No. 	1, score 	0.00292515/0.00292515)
Node 	399 (a: 	399) 	Degree 	12 (	12) match with a_node 	399 (deg 	12): 	0.00292507 (No. 	1, score 	0.00292507/0.00292507)
Node 	7175 (a: 	5921) 	Degree 	8 (	8) match with a_node 	5921 (deg 	8): 	0.00292459 (No. 	1, score 	0.00292459/0.00292459)
Node 	8046 (a: 	3288) 	Degree 	12 (	12) match with a_node 	3288 (deg 	12): 	0.00292333 (No. 	1, score 	0.00292333/0.00292333)
@@@	Node 	7976 (a: 	8577) 	Degree 	2 (	2) match with a_node 	2666 (deg 	2): 	0.00292191 (No. 	1, score 	0.00292191/0.00292191)
@@@	Node 	7983 (a: 	2666) 	Degree 	2 (	2) match with a_node 	8577 (deg 	2): 	0.00292191 (No. 	1, score 	0.00292191/0.00292191)
Node 	3374 (a: 	4646) 	Degree 	6 (	6) match with a_node 	4646 (deg 	6): 	0.00292162 (No. 	1, score 	0.00292162/0.00292162)
Node 	9292 (a: 	2328) 	Degree 	14 (	14) match with a_node 	2328 (deg 	14): 	0.0029215 (No. 	1, score 	0.0029215/0.0029215)
Node 	6919 (a: 	5461) 	Degree 	12 (	12) match with a_node 	5461 (deg 	12): 	0.0029204 (No. 	1, score 	0.0029204/0.0029204)
Node 	1700 (a: 	7052) 	Degree 	4 (	4) match with a_node 	7052 (deg 	4): 	0.00291904 (No. 	1, score 	0.00291904/0.00291904)
Node 	8904 (a: 	8393) 	Degree 	2 (	2) match with a_node 	8393 (deg 	2): 	0.00291715 (No. 	1, score 	0.00291715/0.00291715)
Node 	3799 (a: 	5546) 	Degree 	10 (	10) match with a_node 	5546 (deg 	10): 	0.00291631 (No. 	1, score 	0.00291631/0.00291631)
Node 	1893 (a: 	2647) 	Degree 	9 (	9) match with a_node 	2647 (deg 	9): 	0.00291583 (No. 	1, score 	0.00291583/0.00291583)
Node 	878 (a: 	9776) 	Degree 	7 (	7) match with a_node 	9776 (deg 	7): 	0.00291188 (No. 	1, score 	0.00291188/0.00291188)
Node 	7564 (a: 	7564) 	Degree 	15 (	15) match with a_node 	7564 (deg 	15): 	0.00290851 (No. 	1, score 	0.00290851/0.00290851)
Node 	8226 (a: 	8226) 	Degree 	6 (	6) match with a_node 	8226 (deg 	6): 	0.00290685 (No. 	1, score 	0.00290685/0.00290685)
@@@	Node 	8929 (a: 	3567) 	Degree 	3 (	3) match with a_node 	392 (deg 	3): 	0.00290452 (No. 	1, score 	0.00290452/0.00290452)
@@@	Node 	8930 (a: 	392) 	Degree 	3 (	3) match with a_node 	3567 (deg 	3): 	0.00290452 (No. 	1, score 	0.00290452/0.00290452)
Node 	8896 (a: 	904) 	Degree 	2 (	2) match with a_node 	904 (deg 	2): 	0.00290294 (No. 	1, score 	0.00290294/0.00290294)
Node 	8897 (a: 	174) 	Degree 	2 (	2) match with a_node 	174 (deg 	2): 	0.00290294 (No. 	1, score 	0.00290294/0.00290294)
Node 	730 (a: 	1114) 	Degree 	15 (	15) match with a_node 	1114 (deg 	15): 	0.00290206 (No. 	1, score 	0.00290206/0.00290206)
Node 	6060 (a: 	2136) 	Degree 	4 (	4) match with a_node 	2136 (deg 	4): 	0.00290079 (No. 	1, score 	0.00290079/0.00290079)
Node 	3762 (a: 	7920) 	Degree 	23 (	23) match with a_node 	7920 (deg 	23): 	0.00290057 (No. 	1, score 	0.00290057/0.00290057)
Node 	8893 (a: 	3192) 	Degree 	3 (	3) match with a_node 	3192 (deg 	3): 	0.00290053 (No. 	1, score 	0.00290053/0.00290053)
Node 	4184 (a: 	4252) 	Degree 	26 (	26) match with a_node 	4252 (deg 	26): 	0.00289992 (No. 	1, score 	0.00289992/0.00289992)
Node 	349 (a: 	3097) 	Degree 	3 (	3) match with a_node 	3097 (deg 	3): 	0.0028997 (No. 	1, score 	0.0028997/0.0028997)
Node 	9281 (a: 	2389) 	Degree 	13 (	13) match with a_node 	2389 (deg 	13): 	0.00289938 (No. 	1, score 	0.00289938/0.00289938)
Node 	7878 (a: 	7878) 	Degree 	5 (	5) match with a_node 	7878 (deg 	5): 	0.00289924 (No. 	1, score 	0.00289924/0.00289924)
Node 	1238 (a: 	944) 	Degree 	5 (	5) match with a_node 	944 (deg 	5): 	0.00289877 (No. 	1, score 	0.00289877/0.00289877)
Node 	3383 (a: 	9949) 	Degree 	8 (	8) match with a_node 	9949 (deg 	8): 	0.00289472 (No. 	1, score 	0.00289472/0.00289472)
Node 	6987 (a: 	665) 	Degree 	16 (	16) match with a_node 	665 (deg 	16): 	0.00289402 (No. 	1, score 	0.00289402/0.00289402)
Node 	6772 (a: 	6772) 	Degree 	17 (	17) match with a_node 	6772 (deg 	17): 	0.00289265 (No. 	1, score 	0.00289265/0.00289265)
Node 	7557 (a: 	3645) 	Degree 	7 (	7) match with a_node 	3645 (deg 	7): 	0.00288936 (No. 	1, score 	0.00288936/0.00288936)
Node 	537 (a: 	4491) 	Degree 	12 (	12) match with a_node 	4491 (deg 	12): 	0.00288853 (No. 	1, score 	0.00288853/0.00288853)
Node 	3617 (a: 	8265) 	Degree 	10 (	10) match with a_node 	8265 (deg 	10): 	0.00288827 (No. 	1, score 	0.00288827/0.00288827)
Node 	1358 (a: 	7445) 	Degree 	8 (	8) match with a_node 	7445 (deg 	8): 	0.00288815 (No. 	1, score 	0.00288815/0.00288815)
Node 	7841 (a: 	4072) 	Degree 	13 (	13) match with a_node 	4072 (deg 	13): 	0.00288657 (No. 	1, score 	0.00288657/0.00288657)
Node 	7658 (a: 	9273) 	Degree 	21 (	21) match with a_node 	9273 (deg 	21): 	0.00288566 (No. 	1, score 	0.00288566/0.00288566)
Node 	1226 (a: 	1226) 	Degree 	5 (	5) match with a_node 	1226 (deg 	5): 	0.00288539 (No. 	1, score 	0.00288539/0.00288539)
Node 	1212 (a: 	5218) 	Degree 	7 (	7) match with a_node 	5218 (deg 	7): 	0.00288528 (No. 	1, score 	0.00288528/0.00288528)
Node 	7607 (a: 	4038) 	Degree 	18 (	18) match with a_node 	4038 (deg 	18): 	0.00288467 (No. 	1, score 	0.00288467/0.00288467)
Node 	9280 (a: 	1780) 	Degree 	12 (	12) match with a_node 	1780 (deg 	12): 	0.00288403 (No. 	1, score 	0.00288403/0.00288403)
Node 	8444 (a: 	3468) 	Degree 	8 (	8) match with a_node 	3468 (deg 	8): 	0.00288288 (No. 	1, score 	0.00288288/0.00288288)
Node 	7961 (a: 	5425) 	Degree 	17 (	17) match with a_node 	5425 (deg 	17): 	0.0028821 (No. 	1, score 	0.0028821/0.0028821)
Node 	6344 (a: 	8458) 	Degree 	14 (	14) match with a_node 	8458 (deg 	14): 	0.00288195 (No. 	1, score 	0.00288195/0.00288195)
Node 	5110 (a: 	6567) 	Degree 	18 (	18) match with a_node 	6567 (deg 	18): 	0.00288159 (No. 	1, score 	0.00288159/0.00288159)
Node 	3148 (a: 	65) 	Degree 	14 (	14) match with a_node 	65 (deg 	14): 	0.00288028 (No. 	1, score 	0.00288028/0.00288028)
Node 	8756 (a: 	2923) 	Degree 	11 (	11) match with a_node 	2923 (deg 	11): 	0.00288018 (No. 	1, score 	0.00288018/0.00288018)
Node 	8113 (a: 	4163) 	Degree 	7 (	7) match with a_node 	4163 (deg 	7): 	0.00287957 (No. 	1, score 	0.00287957/0.00287957)
Node 	801 (a: 	5262) 	Degree 	7 (	7) match with a_node 	5262 (deg 	7): 	0.00287487 (No. 	1, score 	0.00287487/0.00287487)
Node 	4246 (a: 	9299) 	Degree 	11 (	11) match with a_node 	9299 (deg 	11): 	0.00287482 (No. 	1, score 	0.00287482/0.00287482)
Node 	7281 (a: 	8977) 	Degree 	13 (	13) match with a_node 	8977 (deg 	13): 	0.0028744 (No. 	1, score 	0.0028744/0.0028744)
Node 	7812 (a: 	3418) 	Degree 	4 (	4) match with a_node 	3418 (deg 	4): 	0.00287364 (No. 	1, score 	0.00287364/0.00287364)
Node 	9066 (a: 	1171) 	Degree 	4 (	4) match with a_node 	1171 (deg 	4): 	0.00287244 (No. 	1, score 	0.00287244/0.00287244)
Node 	5966 (a: 	4868) 	Degree 	6 (	6) match with a_node 	4868 (deg 	6): 	0.00286874 (No. 	1, score 	0.00286874/0.00286874)
Node 	8903 (a: 	8903) 	Degree 	2 (	2) match with a_node 	8903 (deg 	2): 	0.00286774 (No. 	1, score 	0.00286774/0.00286774)
Node 	993 (a: 	880) 	Degree 	9 (	9) match with a_node 	880 (deg 	9): 	0.00286758 (No. 	1, score 	0.00286758/0.00286758)
Node 	1862 (a: 	5242) 	Degree 	10 (	10) match with a_node 	5242 (deg 	10): 	0.00286278 (No. 	1, score 	0.00286278/0.00286278)
Node 	796 (a: 	1539) 	Degree 	7 (	7) match with a_node 	1539 (deg 	7): 	0.00286201 (No. 	1, score 	0.00286201/0.00286201)
Node 	3771 (a: 	4711) 	Degree 	22 (	22) match with a_node 	4711 (deg 	22): 	0.00286142 (No. 	1, score 	0.00286142/0.00286142)
Node 	1452 (a: 	7812) 	Degree 	5 (	5) match with a_node 	7812 (deg 	5): 	0.00286077 (No. 	1, score 	0.00286077/0.00286077)
Node 	5947 (a: 	5634) 	Degree 	9 (	9) match with a_node 	5634 (deg 	9): 	0.00286032 (No. 	1, score 	0.00286032/0.00286032)
Node 	3212 (a: 	3634) 	Degree 	23 (	23) match with a_node 	3634 (deg 	23): 	0.00285715 (No. 	1, score 	0.00285715/0.00285715)
Node 	350 (a: 	9604) 	Degree 	10 (	10) match with a_node 	9604 (deg 	10): 	0.00285629 (No. 	1, score 	0.00285629/0.00285629)
Node 	1725 (a: 	5442) 	Degree 	5 (	5) match with a_node 	5442 (deg 	5): 	0.00285529 (No. 	1, score 	0.00285529/0.00285529)
Node 	8141 (a: 	6627) 	Degree 	15 (	15) match with a_node 	6627 (deg 	15): 	0.00285085 (No. 	1, score 	0.00285085/0.00285085)
Node 	4239 (a: 	1024) 	Degree 	17 (	17) match with a_node 	1024 (deg 	17): 	0.00284813 (No. 	1, score 	0.00284813/0.00284813)
Node 	747 (a: 	5039) 	Degree 	10 (	10) match with a_node 	5039 (deg 	10): 	0.00284541 (No. 	1, score 	0.00284541/0.00284541)
Node 	4291 (a: 	9924) 	Degree 	2 (	2) match with a_node 	9924 (deg 	2): 	0.0028405 (No. 	1, score 	0.0028405/0.0028405)
Node 	9644 (a: 	7831) 	Degree 	5 (	5) match with a_node 	7831 (deg 	5): 	0.0028402 (No. 	1, score 	0.0028402/0.0028402)
Node 	1228 (a: 	6804) 	Degree 	7 (	7) match with a_node 	6804 (deg 	7): 	0.00283988 (No. 	1, score 	0.00283988/0.00283988)
Node 	7794 (a: 	2606) 	Degree 	18 (	18) match with a_node 	2606 (deg 	18): 	0.00283923 (No. 	1, score 	0.00283923/0.00283923)
Node 	4150 (a: 	4150) 	Degree 	14 (	14) match with a_node 	4150 (deg 	14): 	0.00283794 (No. 	1, score 	0.00283794/0.00283794)
Node 	9071 (a: 	8768) 	Degree 	5 (	5) match with a_node 	8768 (deg 	5): 	0.00283664 (No. 	1, score 	0.00283664/0.00283664)
Node 	6705 (a: 	6705) 	Degree 	6 (	6) match with a_node 	6705 (deg 	6): 	0.00283464 (No. 	1, score 	0.00283464/0.00283464)
Node 	9436 (a: 	9898) 	Degree 	12 (	12) match with a_node 	9898 (deg 	12): 	0.00283288 (No. 	1, score 	0.00283288/0.00283288)
Node 	7985 (a: 	9004) 	Degree 	1 (	1) match with a_node 	9004 (deg 	1): 	0.0028326 (No. 	1, score 	0.0028326/0.0028326)
Node 	9424 (a: 	8889) 	Degree 	9 (	9) match with a_node 	8889 (deg 	9): 	0.002831 (No. 	1, score 	0.002831/0.002831)
Node 	8920 (a: 	50) 	Degree 	1 (	1) match with a_node 	50 (deg 	1): 	0.00283097 (No. 	1, score 	0.00283097/0.00283097)
Node 	913 (a: 	1071) 	Degree 	9 (	9) match with a_node 	1071 (deg 	9): 	0.00283093 (No. 	1, score 	0.00283093/0.00283093)
Node 	690 (a: 	1584) 	Degree 	11 (	11) match with a_node 	1584 (deg 	11): 	0.00283005 (No. 	1, score 	0.00283005/0.00283005)
Node 	8110 (a: 	2753) 	Degree 	12 (	12) match with a_node 	2753 (deg 	12): 	0.00282864 (No. 	1, score 	0.00282864/0.00282864)
Node 	1585 (a: 	7861) 	Degree 	19 (	19) match with a_node 	7861 (deg 	19): 	0.00282684 (No. 	1, score 	0.00282684/0.00282684)
Node 	1006 (a: 	2087) 	Degree 	10 (	10) match with a_node 	2087 (deg 	10): 	0.00282659 (No. 	1, score 	0.00282659/0.00282659)
Node 	4893 (a: 	1663) 	Degree 	5 (	5) match with a_node 	1663 (deg 	5): 	0.00282639 (No. 	1, score 	0.00282639/0.00282639)
Node 	1116 (a: 	5978) 	Degree 	6 (	6) match with a_node 	5978 (deg 	6): 	0.00282425 (No. 	1, score 	0.00282425/0.00282425)
